geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
4902,-23.673717,-46.73431152943036,sao paulo,SP
3182,-23.558655719401003,-46.59227849125742,sao paulo,SP
13468,-22.751839571469784,-47.356288831669445,americana,SP
82560,-25.388046752876992,-49.23675124070559,curitiba,PR
95800,-29.625164822111795,-52.19935771689859,venancio aires,RS
5763,-23.6468437754631,-46.76023318013156,sao paulo,SP
85866,-25.502345043200485,-54.57854871929137,foz do iguacu,PR
18650,-22.734659019774814,-48.57604072864564,sao manuel,SP
2762,-23.48257446517394,-46.67382873258696,sao paulo,SP
89980,-26.394533752667137,-53.06467870369423,campo ere,SC
37170,-21.089337319017563,-45.56386110543492,boa esperanca,MG
6440,-23.5105249691296,-46.86104614786531,barueri,SP
6447,-23.541173594022187,-46.87973353634312,barueri,SP
8595,-23.46359674278422,-46.32421486638917,itaquaquecetuba,SP
17860,-21.564139758509857,-51.265507643590006,pacaembu,SP
88015,-27.58735314876794,-48.54852677283737,florianopolis,SC
36700,-21.52419602798581,-42.64936779994864,leopoldina,MG
36950,-19.80023738321712,-41.71308638477863,ipanema,MG
29890,-18.12755468934688,-40.37279624595645,montanha,ES
20720,-22.904352628368606,-43.28249581724272,rio de janeiro,RJ
22281,-22.95700735359799,-43.1918801497489,rio de janeiro,RJ
1153,-23.5355785037509,-46.64941719623171,sao paulo,SP
12230,-23.228521155981294,-45.88288368206479,sao jose dos campos,SP
36016,-21.76999489148246,-43.35110710338164,juiz de fora,MG
97030,-29.69577008555188,-53.865551083274845,santa maria,RS
88058,-27.457892750168103,-48.38252030288816,florianopolis,SC
89803,-27.095590067651266,-52.62834453257855,chapeco,SC
54768,-8.012180000836711,-34.991851829591965,camaragibe,PE
35041,-18.85639772776871,-41.98118263945794,governador valadares,MG
13568,-22.00873202415024,-47.85675162184772,sao carlos,SP
2272,-23.46866961807409,-46.586464324526965,sao paulo,SP
38400,-18.911454464337226,-48.28726927782903,uberlandia,MG
15900,-21.384970029030452,-48.494840961603565,taquaritinga,SP
29142,-20.357522724501266,-40.37454127711541,cariacica,ES
9910,-23.69693789015148,-46.63016233216641,diadema,SP
15230,-21.234990002466343,-49.64291499436092,adolfo,SP
59507,-5.292174894626736,-36.76413143740361,alto do rodrigues,RN
18143,-23.56599720537831,-47.08885232806275,sao roque,SP
35655,-19.732468731608925,-44.80813833271832,onca de pitangui,MG
64800,-6.770583394912907,-43.03132957016224,floriano,PI
35590,-20.024912188675074,-45.51944246948196,lagoa da prata,MG
13178,-22.802262375702423,-47.21540907300335,sumare,SP
35700,-19.47736635731409,-44.25850544590818,sete lagoas,MG
29101,-20.338350083544068,-40.28861633872199,vila velha,ES
14406,-20.530726673369,-47.45150906125452,franca,SP
11900,-24.49661794004276,-47.84794517943904,registro,SP
95745,-29.67797556945148,-51.33096909021098,capela de santana,RS
5717,-23.633342549541243,-46.73207368942239,sao paulo,SP
13650,-21.830514143748204,-47.23715100510661,santa cruz das palmeiras,SP
73840,-13.032213842796928,-46.772324689437056,campos belos,GO
30493,-19.9739333499913,-43.96445525313053,belo horizonte,MG
5705,-23.625117000000003,-46.71994050000001,sao paulo,SP
94460,-30.10503910493465,-51.077579162950784,viamao,RS
4267,-23.59774549624909,-46.60633403427778,sao paulo,SP
3131,-23.58090948237063,-46.584051275607344,sao paulo,SP
88101,-27.59358846772035,-48.605788328974725,sao jose,SC
9780,-23.7178294565756,-46.53975537676727,sao bernardo do campo,SP
88015,-27.584659466558925,-48.546868772548926,florianopolis,SC
15770,-20.23962825494377,-50.89512315839432,tres fronteiras,SP
37548,-22.417134318841264,-45.79845212636444,conceicao dos ouros,MG
11045,-23.975006972791327,-46.31956535330953,santos,SP
14022,-21.23164112928457,-47.78414835357713,ribeirao preto,SP
1226,-23.53874294171619,-46.65184230391253,sao paulo,SP
29167,-20.12360140523556,-40.30612891711086,serra,ES
4710,-23.626285818287283,-46.6942579973448,são paulo,SP
1224,-23.54167247821568,-46.65211169608747,são paulo,SP
42801,-12.715820748669284,-38.31783353716141,camacari,BA
12350,-23.20669140138952,-46.14998104674626,igaratá,SP
4026,-23.596877263113853,-46.64785321870851,sao paulo,SP
5793,-23.638577521784303,-46.77470832930352,são paulo,SP
3236,-23.595591635581968,-46.554103320012665,sao paulo,SP
4849,-23.743663237284057,-46.674569948878016,sao paulo,SP
37275,-20.87820930175782,-45.518578036843024,cristais,MG
2537,-23.49047730336426,-46.653603710658416,sao paulo,SP
68503,-5.366412234923796,-49.11674231583349,marabá,PA
30170,-19.93238768388245,-43.95392061740434,belo horizonte,MG
19500,-22.155465932084034,-51.1718395743982,martinopolis,SP
14900,-21.60891848297901,-48.81296121435158,itapolis,SP
74230,-16.719248999999945,-49.26666499999996,goiania,GO
94065,-29.94933831556928,-51.05035289785909,gravatai,RS
59067,-5.8704706100467385,-35.22090345920134,natal,RN
13160,-22.55769512613939,-47.16275009797055,artur nogueira,SP
37704,-21.792880332097837,-46.55165306359203,pocos de caldas,MG
17320,-22.417276558830217,-48.45146288960834,mineiros do tiete,SP
40420,-12.919018540454973,-38.49836531359054,salvador,BA
61760,-3.860317089418026,-38.46498450410041,eusébio,CE
8191,-23.479184760251464,-46.3788847829077,sao paulo,SP
81020,-25.482343002221693,-49.28802327309719,curitiba,PR
24210,-22.902234789341563,-43.12405165029715,niteroi,RJ
38160,-19.15723556137941,-47.67705975448232,nova ponte,MG
40210,-13.000179957069502,-38.5115472789884,salvador,BA
8051,-23.50922951096427,-46.46446219900167,sao paulo,SP
95775,-29.492792648966567,-51.41102474831726,tupandi,RS
9810,-23.721542800998325,-46.56811249220973,sao bernardo do campo,SP
94185,-29.947632463788963,-50.96757071426509,gravataí,RS
31510,-19.815254937821045,-43.96158252943036,belo horizonte,MG
45065,-14.873517000000003,-40.8514185,vitoria da conquista,BA
7130,-23.44628449624909,-46.52438475437128,guarulhos,SP
71901,-15.82930638916307,-48.01105820512721,brasilia,DF
13081,-22.854799200313,-47.07193137335621,campinas,SP
3961,-23.602124410293225,-46.48478928361534,são paulo,SP
7134,-23.427839263113853,-46.51072781487679,guarulhos,SP
58037,-7.09075180297714,-34.83692990306102,joao pessoa,PB
64020,-5.132588761606134,-42.806484085771736,teresina,PI
74001,-16.68033978701758,-49.25444399787117,goiânia,GO
56331,-9.368304013330198,-40.51609159686078,petrolina,PE
38408,-18.927177027640692,-48.26707780402012,uberlandia,MG
4271,-23.59003635137629,-46.61826692408682,sao paulo,SP
50741,-8.052551748542896,-34.95791826242137,recife,PE
99036,-28.283110907861783,-52.43201404729224,passo fundo,RS
31620,-19.801296618645083,-43.96514912323271,belo horizonte,MG
90040,-30.04373241159334,-51.2183077275953,porto alegre,RS
95913,-29.455996441348013,-51.94800681939447,lajeado,RS
8290,-23.552248411045078,-46.45004387399731,são paulo,SP
65235,-2.7033873760809426,-44.83525380335027,sao bento,MA
48010,-12.133481142741026,-38.421136102432186,alagoinhas,BA
3325,-23.552061150152923,-46.56046913849616,sao paulo,SP
12071,-23.010523606440056,-45.52792110935425,taubaté,SP
17203,-22.30101827699232,-48.57189543075191,jau,SP
4849,-23.74807731166423,-46.67286161324023,sao paulo,SP
39625,-16.558412281578935,-41.50541201447373,itaobim,MG
3355,-23.556288897310843,-46.55399525160131,sao paulo,SP
13052,-22.987751528231804,-47.10073920450146,campinas,SP
13026,-22.916739384124867,-47.04557450291418,campinas,SP
88117,-27.57563148120643,-48.60882961127615,sao jose,SC
69900,-9.97526942048014,-67.82364104232788,rio branco,AC
23040,-22.950850460374124,-43.56458928333651,rio de janeiro,RJ
85570,-25.8332300417078,-52.72544431910072,sao joao,PR
12227,-23.20087408881069,-45.86032111656761,sao jose dos campos,SP
72545,-16.007084065483,-47.99745857497361,brasilia,DF
30380,-19.93612934831787,-43.94682175910315,belo horizonte,MG
8735,-23.53015444941465,-46.20789030098848,mogi das cruzes,SP
4831,-23.737187671937228,-46.71220382084941,sao paulo,SP
2842,-23.47691436663973,-46.686032894540894,são paulo,SP
6900,-23.837358610606707,-46.81617019744378,embu-guacu,SP
45985,-17.53093999999993,-39.747005584999954,teixeira de freitas,BA
83404,-25.35658286055572,-49.20068538085076,colombo,PR
9720,-23.717161234647,-46.55286976294538,são bernardo do campo,SP
13323,-23.22582212934955,-47.25863533694957,salto,SP
3909,-23.586888059120533,-46.50970502622772,sao paulo,SP
29330,-21.00584125934828,-40.83247297273088,itapemirim,ES
29645,-20.021950852873747,-40.746356146004096,santa maria de jetibá,ES
21320,-22.897151497634077,-43.34864509937092,rio de janeiro,RJ
40015,-12.968729758508534,-38.5091374077721,salvador,BA
29920,-19.260496569061264,-40.33496303604379,rio bananal,ES
57082,-9.580814560361274,-35.76046161642338,maceio,AL
95840,-29.93497124961845,-51.71401724030189,triunfo,RS
9260,-23.62818856702637,-46.49459341381503,santo andre,SP
28991,-22.9056656529916,-42.47527774049551,saquarema,RJ
78840,-15.549129729048662,-55.167369250622514,campo verde,MT
34800,-19.8781311742313,-43.65329025865609,caete,MG
20021,-22.90970975575626,-43.17132226977895,rio de janeiro,RJ
5791,-23.64855793505109,-46.79139019943436,são paulo,SP
5886,-23.68247256480468,-46.79587617707313,sao paulo,SP
17055,-22.333606557687617,-49.11799651861823,bauru,SP
87890,-22.72889412746345,-52.620406746824926,terra rica,PR
58900,-6.889125285432275,-38.56456008784044,cajazeiras,PB
20551,-22.91291761143173,-43.2464734397543,rio de janeiro,RJ
88107,-27.563667138643545,-48.67414854943826,sao jose,SC
8032,-23.515342973628048,-46.4289750262277,sao paulo,SP
38702,-18.57469346233073,-46.50861077266312,patos de minas,MG
35280,-18.56817798546791,-41.23446618346957,itabirinha,MG
9626,-23.65788244662666,-46.5698263341317,sao bernardo do campo,SP
27330,-22.55432170552254,-44.15844105926477,barra mansa,RJ
89520,-27.29693612589788,-50.582771922853226,curitibanos,SC
79410,-18.097033182620414,-54.55504297123609,pedro gomes,MS
88020,-27.596898408275116,-48.54660963765944,florianopolis,SC
79010,-20.43882444157208,-54.61818123757117,campo grande,MS
15105,-21.045594420941583,-49.36558014547822,potirendaba,SP
1501,-23.551615952933016,-46.63541306142929,sao paulo,SP
5209,-23.412099048848745,-46.75122297016559,sao paulo,SP
21220,-22.853453498808086,-43.30802603021015,rio de janeiro,RJ
82700,-25.375347283368956,-49.25429086886143,curitiba,PR
25211,-22.633388034336747,-43.212071594116665,duque de caxias,RJ
1309,-23.556526585348244,-46.65951015168212,sao paulo,SP
33400,-19.648729541554378,-43.890432680069,lagoa santa,MG
15047,-20.74120037197548,-49.42006609911572,são josé do rio preto,SP
2535,-23.49764613350449,-46.64891014738295,sao paulo,SP
73930,-14.475493618569208,-46.48542917365653,simolandia,GO
86975,-23.522169194460325,-51.66099701889249,mandaguari,PR
56302,-9.399792982170316,-40.49050819136182,petrolina,PE
59633,-5.229466351024578,-37.3230554382838,mossoro,RN
34007,-20.0060299584532,-43.95957667645244,nova lima,MG
86280,-23.20505310713744,-50.79280030874977,uraí,PR
38370,-18.516935103531825,-49.502028982657286,cachoeira dourada,MG
3563,-23.549635245707066,-46.4905642780212,sao paulo,SP
79092,-20.501824711824497,-54.65446701206363,campo grande,MS
60192,-3.742127046078777,-38.480170735501154,fortaleza,CE
22770,-22.93576111907777,-43.36344160742101,rio de janeiro,RJ
5849,-23.65052329846638,-46.75346572696676,sao paulo,SP
4187,-23.648959199435858,-46.593556497531885,sao paulo,SP
38742,-18.933006124120013,-47.00283790621984,patrocinio,MG
96200,-32.038643243117505,-52.10001326270542,rio grande,RS
38320,-18.845808635526435,-50.12203904944258,santa vitoria,MG
8461,-23.55843497362805,-46.40538844102371,sao paulo,SP
36013,-21.759610033585297,-43.349868277684806,juiz de fora,MG
86690,-22.84542042427797,-51.98632319037318,colorado,PR
23065,-22.872192719883845,-43.63131235676319,rio de janeiro,RJ
14730,-20.907112176973197,-48.636224112178894,monte azul paulista,SP
93546,-29.701742820179927,-51.10038361645295,novo hamburgo,RS
14804,-21.757277576645222,-48.195129982831205,araraquara,SP
27521,-22.469998476422436,-44.465248696820446,resende,RJ
3807,-23.496790075768946,-46.46866989286744,sao paulo,SP
63500,-6.400300411958289,-39.165168926547366,iguatu,CE
13825,-22.6318203249563,-47.05316887529839,holambra,SP
8452,-23.529231000000003,-46.39424399999999,são paulo,SP
22451,-22.98348515476173,-43.24194748139869,rio de janeiro,RJ
33200,-19.687063183363588,-43.91604845981739,vespasiano,MG
14920,-21.781833107894293,-48.565890426949885,nova europa,SP
36772,-21.402445673599956,-42.69503302058772,cataguases,MG
22250,-22.940914568959624,-43.17759771135093,rio de janeiro,RJ
42807,-12.696726525877317,-38.334920423405286,camacari,BA
1308,-23.557468672773947,-46.65474108909915,sao paulo,SP
13737,-21.44605403881179,-46.99062493693351,mococa,SP
44400,-13.026796956781563,-39.03242009848574,nazare,BA
94185,-29.941892424317977,-50.968478674717375,gravatai,RS
11705,-24.0315008731606,-46.4987972463212,praia grande,SP
33400,-19.648977425088088,-43.90023351408806,lagoa santa,MG
72215,-15.836624753939915,-48.09605814308152,brasilia,DF
9627,-23.655328605070117,-46.56870634422879,são bernardo do campo,SP
7500,-23.3071621324601,-46.22154263489394,santa isabel,SP
96015,-31.77401486955392,-52.33968384540368,pelotas,RS
93510,-29.68714767509113,-51.129522192008565,novo hamburgo,RS
8820,-23.512628393866617,-46.15269778088044,mogi das cruzes,SP
35790,-18.762173634897813,-44.43571979064223,curvelo,MG
9321,-23.64763672993258,-46.43690573855958,maua,SP
5001,-23.525648780454773,-46.67897811587511,sao paulo,SP
44053,-12.27786741049681,-38.974862886894826,feira de santana,BA
31550,-19.83540569663573,-43.989203545934544,belo horizonte,MG
84600,-26.22954713724101,-51.08920127938852,uniao da vitoria,PR
11360,-23.94478940384697,-46.39757543733502,sao vicente,SP
11065,-23.967707472259644,-46.34609328400211,santos,SP
20530,-22.937361253967254,-43.24594198361138,rio de janeiro,RJ
14270,-21.489007721406228,-47.362326577610375,santa rosa de viterbo,SP
9120,-23.682600440186977,-46.49620065168212,santo andre,SP
5429,-23.56181186955392,-46.70025256549716,são paulo,SP
12949,-23.124212907014,-46.58185826851038,atibaia,SP
88331,-26.97228568942237,-48.63763953497028,balneario camboriu,SC
80035,-25.40117027338564,-49.25702732445608,curitiba,PR
30520,-19.93609912552664,-44.02153909169704,belo horizonte,MG
12505,-22.813321146191267,-45.1969917664808,guaratingueta,SP
13500,-22.402292301142555,-47.56835014683469,rio claro,SP
38779,-17.018100000000004,-46.0187055,brasilandia de minas,MG
25804,-22.117472826396863,-43.21121586092153,tres rios,RJ
38307,-18.977557480257083,-49.48893231553416,ituiutaba,MG
22410,-22.9838254565756,-43.213064537192,rio de janeiro,RJ
38408,-18.9308935634197,-48.26948989869581,uberlândia,MG
6544,-23.463179834163576,-46.867779297311046,santana de parnaiba,SP
23954,-23.011900226353006,-44.53339492297137,angra dos reis,RJ
17860,-21.5552962150258,-51.2592186259063,pacaembu,SP
1421,-23.567021403543254,-46.65588542102838,sao paulo,SP
58410,-7.244813598389983,-35.88265504010619,campina grande,PB
38610,-16.368733233242683,-46.891336241251416,unai,MG
62042,-3.6871416354559736,-40.34595836329208,sobral,CE
81935,-25.551281656461303,-49.25511847931363,curitiba,PR
62300,-3.569357679727192,-41.09437859010135,vicosa do ceara,CE
4830,-23.73156871709748,-46.70285948931336,sao paulo,SP
4785,-23.694283445467097,-46.71349228282071,sao paulo,SP
23585,-22.91603954342439,-43.623693031363615,rio de janeiro,RJ
13870,-21.979495007518928,-46.78750647949739,sao joao da boa vista,SP
39563,-16.099873701270926,-41.74907638814178,santa cruz de salinas,MG
37901,-20.725846345638967,-46.58923797525174,passos,MG
25805,-22.11303664512742,-43.211412667376166,tres rios,RJ
20771,-22.88561220843673,-43.27358867277394,rio de janeiro,RJ
56332,-9.386622,-40.46358825,petrolina,PE
4426,-23.687131337497828,-46.646901319868455,são paulo,SP
33200,-19.749647245044507,-43.95121986553048,vespasiano,MG
62040,-3.683940011873677,-40.34264422270635,sobral,CE
35603,-19.952232267723502,-45.173094556347806,araujos,MG
11790,-24.275291653814605,-47.234124432717,pedro de toledo,SP
38170,-19.35312557624665,-47.286223071057954,perdizes,MG
24220,-22.90710914403608,-43.10159827586714,niteroi,RJ
27937,-22.39507152902579,-41.80003306550269,macae,RJ
38411,-18.94602835665641,-48.27194740106175,uberlandia,MG
84600,-26.22843851646476,-51.0885614681144,uniao da vitoria,PR
21330,-22.885169951041828,-43.355537998958624,rio de janeiro,RJ
37640,-22.85253313984202,-46.31495720756188,extrema,MG
20261,-22.91927432390783,-43.21059712877263,rio de janeiro,RJ
23950,-22.99101315777226,-44.24290366105261,angra dos reis,RJ
13520,-22.55685982394416,-47.90706619883258,sao pedro,SP
5181,-23.45692469663574,-46.74509720260835,sao paulo,SP
78200,-16.065543486398976,-57.68835547668316,caceres,MT
81670,-25.49369969302905,-49.25383426934627,curitiba,PR
39550,-15.817472064303722,-42.22942913975649,taiobeiras,MG
90630,-30.042790165156564,-51.199128072999,porto alegre,RS
94065,-29.948880985857127,-51.05396567432682,gravatai,RS
29985,-18.323749867353527,-40.40506777298805,sao joao do sobrado,ES
6515,-23.4763612492354,-46.8994426666571,santana de parnaiba,SP
31920,-19.867821537884467,-43.90754247639802,belo horizonte,MG
32410,-20.041924338509148,-44.05417531202663,ibirite,MG
78555,-11.848215656892846,-55.538220920884754,sinop,MT
19904,-23.01702913988114,-49.88295263488947,ourinhos,SP
59030,-5.79387268942238,-35.2133710567546,natal,RN
12946,-23.148900789090053,-46.54323078909006,atibaia,SP
83203,-25.51761412590781,-48.50619397481844,paranagua,PR
98280,-28.28328561106493,-53.50435693528798,panambi,RS
3410,-23.543616069940573,-46.548893253390325,sao paulo,SP
6401,-23.51000778092595,-46.87525447466264,barueri,SP
64600,-7.079139285844882,-41.48462387916845,picos,PI
35010,-18.855448831317144,-41.95014710588632,governador valadares,MG
4132,-23.62367756713797,-46.62002998812322,sao paulo,SP
